Year,RoundNumber,EventName,QualyPos,FullName,Q1,Q2,Q3,GridPosition,RacePos,Points,Laps,Team_Alpine,Team_Aston Martin,Team_Ferrari,Team_Haas F1 Team,Team_Kick Sauber,Team_McLaren,Team_Mercedes,Team_Racing Bulls,Team_Red Bull Racing,Team_Williams,FinishedRace,IsRaceWinner,IsPodium,IsStreetCircuit,RacePos_Last_1,RacePos_Last_2,RacePos_Last_3,driver_avg_points_last_3,driver_avg_finish_last_3,driver_avg_qualy_last_3,season_points,dnfs_season
2024,5,Chinese Grand Prix,20.0,Logan Sargeant,96.358,999.0,999.0,20.0,17.0,0.0,56.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,17.0,14.0,20.0,4.0,10.333333333333334,9.666666666666666,0.0,0
2024,6,Miami Grand Prix,1.0,Max Verstappen,87.689,87.566,87.241,1.0,2.0,18.0,57.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1.0,1.0,19.0,9.0,9.0,13.0,102.0,1
2024,6,Miami Grand Prix,2.0,Charles Leclerc,88.081,87.533,87.382,2.0,3.0,15.0,57.0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,4.0,4.0,2.0,7.333333333333333,7.0,9.0,71.0,0
2024,6,Miami Grand Prix,3.0,Carlos Sainz,87.937,87.941,87.455,3.0,5.0,10.0,57.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,5.0,3.0,1.0,3.6666666666666665,9.0,10.333333333333334,65.0,0
2024,6,Miami Grand Prix,4.0,Sergio Perez,87.772,87.839,87.46,4.0,4.0,12.0,57.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3.0,2.0,5.0,6.333333333333333,8.0,7.333333333333333,79.0,0
2024,6,Miami Grand Prix,5.0,Lando Norris,87.913,87.871,87.594,5.0,1.0,25.0,57.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,2.0,5.0,3.0,6.0,11.0,10.666666666666666,55.0,0
2024,6,Miami Grand Prix,6.0,Oscar Piastri,88.032,87.721,87.675,6.0,13.0,0.0,57.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,8.0,8.0,4.0,10.0,6.333333333333333,5.0,36.0,0
2024,6,Miami Grand Prix,7.0,George Russell,88.159,88.095,88.067,7.0,8.0,4.0,57.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,6.0,7.0,17.0,5.0,8.0,8.0,32.0,1
2024,6,Miami Grand Prix,8.0,Lewis Hamilton,88.167,87.697,88.107,8.0,6.0,8.0,57.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,9.0,9.0,18.0,6.666666666666667,8.666666666666666,11.0,12.0,1
2024,6,Miami Grand Prix,9.0,Nico Hulkenberg,88.383,88.2,88.146,9.0,11.0,0.0,57.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,10.0,11.0,9.0,8.666666666666666,9.333333333333334,10.0,4.0,0
2024,6,Miami Grand Prix,10.0,Yuki Tsunoda,88.324,88.167,88.192,10.0,7.0,6.0,57.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,19.0,10.0,7.0,5.0,14.0,10.333333333333334,7.0,1
2024,6,Miami Grand Prix,11.0,Lance Stroll,88.177,88.222,999.0,11.0,17.0,0.0,57.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,15.0,12.0,6.0,0.0,15.0,14.666666666666666,9.0,1
2024,6,Miami Grand Prix,12.0,Pierre Gasly,87.976,88.324,999.0,12.0,12.0,0.0,57.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13.0,16.0,13.0,1.6666666666666667,10.333333333333334,9.666666666666666,0.0,1
2024,6,Miami Grand Prix,13.0,Esteban Ocon,88.209,88.371,999.0,13.0,10.0,1.0,57.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,11.0,15.0,16.0,4.0,11.0,10.333333333333334,0.0,0
2024,6,Miami Grand Prix,14.0,Alexander Albon,88.343,88.413,999.0,14.0,18.0,0.0,57.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,12.0,20.0,11.0,0.3333333333333333,12.0,12.333333333333334,0.0,1
2024,6,Miami Grand Prix,15.0,Fernando Alonso,88.453,88.427,999.0,15.0,9.0,2.0,57.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,7.0,6.0,8.0,2.3333333333333335,12.0,9.333333333333334,31.0,0
2024,6,Miami Grand Prix,16.0,Valtteri Bottas,88.463,999.0,999.0,16.0,16.0,0.0,57.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,20.0,14.0,14.0,5.0,12.0,9.0,0.0,1
2024,6,Miami Grand Prix,17.0,Logan Sargeant,88.487,999.0,999.0,17.0,20.0,0.0,27.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,17.0,17.0,14.0,6.666666666666667,9.333333333333334,14.0,0.0,0
2024,6,Miami Grand Prix,18.0,Daniel Ricciardo,88.617,999.0,999.0,20.0,15.0,0.0,57.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,18.0,19.0,12.0,7.333333333333333,9.0,8.333333333333334,0.0,2
2024,6,Miami Grand Prix,19.0,Kevin Magnussen,88.619,999.0,999.0,18.0,19.0,0.0,57.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,16.0,13.0,10.0,2.6666666666666665,12.0,13.666666666666666,1.0,0
2024,6,Miami Grand Prix,20.0,Guanyu Zhou,88.824,999.0,999.0,19.0,14.0,0.0,57.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,14.0,18.0,15.0,5.0,9.0,9.0,0.0,1
2024,7,Emilia Romagna Grand Prix,1.0,Max Verstappen,75.762,75.176,74.746,1.0,1.0,25.0,63.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2.0,1.0,1.0,8.666666666666666,9.333333333333334,8.666666666666666,120.0,1
2024,7,Emilia Romagna Grand Prix,2.0,Oscar Piastri,75.94,75.407,74.82,5.0,4.0,12.0,63.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,13.0,8.0,8.0,6.0,8.666666666666666,5.333333333333333,36.0,0
2024,7,Emilia Romagna Grand Prix,3.0,Lando Norris,75.915,75.371,74.837,2.0,2.0,18.0,63.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1.0,2.0,5.0,8.333333333333334,12.333333333333334,11.666666666666666,80.0,0
2024,7,Emilia Romagna Grand Prix,4.0,Charles Leclerc,75.823,75.328,74.97,3.0,3.0,15.0,63.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3.0,4.0,4.0,8.333333333333334,8.666666666666666,6.333333333333333,86.0,0
2024,7,Emilia Romagna Grand Prix,5.0,Carlos Sainz,76.015,75.512,75.233,4.0,5.0,10.0,63.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.0,5.0,3.0,3.3333333333333335,14.0,12.0,75.0,0
2024,7,Emilia Romagna Grand Prix,6.0,George Russell,76.107,75.671,75.234,6.0,7.0,7.0,63.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8.0,6.0,7.0,2.3333333333333335,9.0,11.666666666666666,36.0,1
2024,7,Emilia Romagna Grand Prix,7.0,Yuki Tsunoda,75.894,75.358,75.465,7.0,10.0,1.0,62.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7.0,19.0,10.0,6.0,9.0,10.0,13.0,1
2024,7,Emilia Romagna Grand Prix,8.0,Lewis Hamilton,76.604,75.677,75.504,8.0,6.0,8.0,63.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6.0,9.0,9.0,11.0,8.0,8.0,20.0,1
2024,7,Emilia Romagna Grand Prix,9.0,Daniel Ricciardo,76.06,75.691,75.674,9.0,13.0,0.0,62.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,15.0,18.0,19.0,8.333333333333334,7.666666666666667,7.666666666666667,0.0,2
2024,7,Emilia Romagna Grand Prix,10.0,Nico Hulkenberg,75.841,75.569,75.98,10.0,11.0,0.0,62.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11.0,10.0,11.0,6.0,11.0,9.0,4.0,0
2024,7,Emilia Romagna Grand Prix,11.0,Sergio Perez,76.404,75.706,999.0,11.0,8.0,4.0,63.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.0,3.0,2.0,4.0,9.666666666666666,7.333333333333333,91.0,0
2024,7,Emilia Romagna Grand Prix,12.0,Esteban Ocon,76.361,75.906,999.0,12.0,14.0,0.0,62.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10.0,11.0,15.0,5.333333333333333,9.333333333333334,11.0,1.0,0
2024,7,Emilia Romagna Grand Prix,13.0,Lance Stroll,76.458,75.992,999.0,13.0,9.0,2.0,63.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,17.0,15.0,12.0,0.0,16.666666666666668,16.666666666666668,9.0,1
2024,7,Emilia Romagna Grand Prix,14.0,Alexander Albon,76.524,76.2,999.0,14.0,20.0,0.0,51.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.0,12.0,20.0,0.0,19.0,14.333333333333334,0.0,1
2024,7,Emilia Romagna Grand Prix,15.0,Pierre Gasly,76.015,76.381,999.0,15.0,16.0,0.0,62.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12.0,13.0,16.0,0.0,12.0,9.0,0.0,1
2024,7,Emilia Romagna Grand Prix,16.0,Valtteri Bottas,76.626,999.0,999.0,16.0,18.0,0.0,62.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,16.0,20.0,14.0,4.0,10.666666666666666,10.666666666666666,0.0,1
2024,7,Emilia Romagna Grand Prix,17.0,Guanyu Zhou,76.834,999.0,999.0,17.0,15.0,0.0,62.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,14.0,14.0,18.0,2.0,10.333333333333334,14.0,0.0,1
2024,7,Emilia Romagna Grand Prix,18.0,Kevin Magnussen,76.854,999.0,999.0,18.0,12.0,0.0,62.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,19.0,16.0,13.0,1.3333333333333333,13.666666666666666,15.333333333333334,1.0,0
2024,7,Emilia Romagna Grand Prix,19.0,Fernando Alonso,76.917,999.0,999.0,20.0,19.0,0.0,62.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9.0,7.0,6.0,1.0,11.333333333333334,15.333333333333334,33.0,0
2024,7,Emilia Romagna Grand Prix,20.0,Logan Sargeant,999.0,999.0,999.0,19.0,17.0,0.0,62.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,20.0,17.0,17.0,11.0,9.0,10.0,0.0,1
2024,8,Monaco Grand Prix,1.0,Charles Leclerc,71.584,70.825,70.27,1.0,1.0,25.0,78.0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,3.0,3.0,4.0,8.333333333333334,9.333333333333334,7.666666666666667,101.0,0
2024,8,Monaco Grand Prix,2.0,Oscar Piastri,71.5,70.756,70.424,2.0,2.0,18.0,78.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,4.0,13.0,8.0,12.333333333333334,5.333333333333333,4.333333333333333,48.0,0
2024,8,Monaco Grand Prix,3.0,Carlos Sainz,71.543,71.075,70.518,3.0,3.0,15.0,78.0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,5.0,5.0,5.0,5.333333333333333,10.666666666666666,9.666666666666666,85.0,0
2024,8,Monaco Grand Prix,4.0,Lando Norris,71.76,70.732,70.542,4.0,4.0,12.0,78.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2.0,1.0,2.0,6.666666666666667,7.666666666666667,11.333333333333334,98.0,0
2024,8,Monaco Grand Prix,5.0,George Russell,71.492,70.929,70.543,5.0,5.0,10.0,78.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,7.0,8.0,6.0,2.3333333333333335,13.333333333333334,12.333333333333334,43.0,1
2024,8,Monaco Grand Prix,6.0,Max Verstappen,71.711,70.745,70.567,6.0,6.0,8.0,78.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1.0,2.0,1.0,11.0,8.0,9.666666666666666,145.0,1
2024,8,Monaco Grand Prix,7.0,Lewis Hamilton,71.528,71.056,70.621,7.0,7.0,7.0,78.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,6.0,6.0,9.0,9.333333333333334,5.666666666666667,8.0,28.0,1
2024,8,Monaco Grand Prix,8.0,Yuki Tsunoda,71.852,71.106,70.858,8.0,8.0,4.0,77.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10.0,7.0,19.0,1.6666666666666667,12.0,11.333333333333334,14.0,1
2024,8,Monaco Grand Prix,9.0,Alexander Albon,71.623,71.216,70.948,9.0,9.0,2.0,77.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,20.0,18.0,12.0,2.0,14.333333333333334,13.333333333333334,0.0,2
2024,8,Monaco Grand Prix,10.0,Pierre Gasly,71.714,70.896,71.311,10.0,10.0,1.0,77.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,16.0,12.0,13.0,4.0,10.333333333333334,9.0,0.0,1
2024,8,Monaco Grand Prix,11.0,Esteban Ocon,71.887,71.285,999.0,11.0,17.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14.0,10.0,11.0,5.0,10.0,8.333333333333334,1.0,0
2024,8,Monaco Grand Prix,12.0,Daniel Ricciardo,71.785,71.482,999.0,12.0,12.0,0.0,76.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,13.0,15.0,18.0,8.333333333333334,7.0,6.0,0.0,2
2024,8,Monaco Grand Prix,13.0,Lance Stroll,71.728,71.563,999.0,13.0,14.0,0.0,76.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,9.0,17.0,15.0,0.6666666666666666,12.0,16.0,11.0,1
2024,8,Monaco Grand Prix,14.0,Fernando Alonso,72.019,999.0,999.0,14.0,11.0,0.0,76.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,19.0,9.0,7.0,0.0,15.333333333333334,13.333333333333334,33.0,0
2024,8,Monaco Grand Prix,14.0,Nico Hulkenberg,71.876,71.44,999.0,19.0,19.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.0,11.0,10.0,8.333333333333334,9.666666666666666,10.333333333333334,4.0,0
2024,8,Monaco Grand Prix,15.0,Kevin Magnussen,71.832,71.725,999.0,20.0,20.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.0,19.0,16.0,2.3333333333333335,11.333333333333334,13.666666666666666,1.0,0
2024,8,Monaco Grand Prix,15.0,Logan Sargeant,72.02,999.0,999.0,15.0,15.0,0.0,76.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,17.0,20.0,17.0,8.666666666666666,8.333333333333334,10.333333333333334,0.0,1
2024,8,Monaco Grand Prix,16.0,Sergio Perez,72.06,999.0,999.0,16.0,18.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.0,4.0,3.0,5.333333333333333,9.333333333333334,9.333333333333334,95.0,0
2024,8,Monaco Grand Prix,17.0,Valtteri Bottas,72.512,999.0,999.0,17.0,13.0,0.0,76.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,18.0,16.0,20.0,1.3333333333333333,14.0,14.0,0.0,1
2024,8,Monaco Grand Prix,18.0,Guanyu Zhou,73.028,999.0,999.0,18.0,16.0,0.0,76.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,15.0,14.0,14.0,2.3333333333333335,13.666666666666666,14.0,0.0,1
2024,9,Canadian Grand Prix,1.0,George Russell,73.013,71.742,72.0,1.0,3.0,15.0,70.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,5.0,7.0,8.0,3.3333333333333335,11.0,10.0,53.0,1
2024,9,Canadian Grand Prix,2.0,Max Verstappen,72.36,72.549,72.0,2.0,1.0,25.0,70.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,6.0,1.0,2.0,5.0,9.333333333333334,9.333333333333334,153.0,1
2024,9,Canadian Grand Prix,3.0,Lando Norris,72.959,72.201,72.021,3.0,2.0,18.0,70.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,4.0,2.0,1.0,4.0,12.666666666666666,10.666666666666666,110.0,0
2024,9,Canadian Grand Prix,4.0,Oscar Piastri,72.907,72.462,72.103,4.0,5.0,10.0,70.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,4.0,13.0,8.666666666666666,9.0,7.333333333333333,66.0,0
2024,9,Canadian Grand Prix,5.0,Daniel Ricciardo,73.24,72.572,72.178,5.0,8.0,4.0,70.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12.0,13.0,15.0,13.333333333333334,5.333333333333333,5.333333333333333,0.0,2
2024,9,Canadian Grand Prix,6.0,Fernando Alonso,73.117,72.635,72.228,6.0,6.0,8.0,70.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11.0,19.0,9.0,0.0,13.333333333333334,12.333333333333334,33.0,0
2024,9,Canadian Grand Prix,7.0,Lewis Hamilton,72.851,71.979,72.28,7.0,4.0,13.0,70.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7.0,6.0,6.0,6.333333333333333,8.333333333333334,8.0,35.0,1
2024,9,Canadian Grand Prix,8.0,Yuki Tsunoda,72.748,72.303,72.414,8.0,14.0,0.0,70.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8.0,10.0,7.0,1.3333333333333333,13.0,13.666666666666666,18.0,1
2024,9,Canadian Grand Prix,9.0,Lance Stroll,73.088,72.659,72.701,9.0,7.0,6.0,70.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14.0,9.0,17.0,0.0,16.666666666666668,15.333333333333334,11.0,1
2024,9,Canadian Grand Prix,10.0,Alexander Albon,72.896,72.485,72.796,10.0,17.0,0.0,52.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.0,20.0,18.0,1.0,12.333333333333334,10.666666666666666,2.0,2
2024,9,Canadian Grand Prix,11.0,Charles Leclerc,73.107,72.691,999.0,11.0,19.0,0.0,40.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,3.0,14.0,4.333333333333333,4.333333333333333,126.0,0
2024,9,Canadian Grand Prix,12.0,Carlos Sainz,73.038,72.728,999.0,12.0,16.0,0.0,52.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,5.0,5.0,6.0,7.333333333333333,6.333333333333333,100.0,0
2024,9,Canadian Grand Prix,13.0,Logan Sargeant,73.063,72.736,999.0,13.0,20.0,0.0,23.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.0,17.0,20.0,6.333333333333333,8.666666666666666,8.666666666666666,0.0,1
2024,9,Canadian Grand Prix,14.0,Kevin Magnussen,73.217,72.916,999.0,14.0,12.0,0.0,70.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,20.0,12.0,19.0,3.3333333333333335,13.666666666666666,12.666666666666666,1.0,1
2024,9,Canadian Grand Prix,15.0,Pierre Gasly,73.289,72.94,999.0,15.0,9.0,2.0,70.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10.0,16.0,12.0,6.333333333333333,10.333333333333334,8.666666666666666,1.0,1
2024,9,Canadian Grand Prix,16.0,Sergio Perez,73.326,999.0,999.0,16.0,18.0,0.0,51.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.0,8.0,4.0,6.333333333333333,10.0,9.333333333333334,95.0,1
2024,9,Canadian Grand Prix,17.0,Valtteri Bottas,73.366,999.0,999.0,19.0,13.0,0.0,70.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,13.0,18.0,16.0,0.3333333333333333,13.666666666666666,14.333333333333334,0.0,1
2024,9,Canadian Grand Prix,18.0,Esteban Ocon,73.435,999.0,999.0,18.0,10.0,1.0,70.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17.0,14.0,10.0,8.333333333333334,10.0,8.0,1.0,1
2024,9,Canadian Grand Prix,19.0,Nico Hulkenberg,73.978,999.0,999.0,17.0,11.0,0.0,70.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,19.0,11.0,11.0,2.6666666666666665,13.333333333333334,11.666666666666666,4.0,1
2024,9,Canadian Grand Prix,20.0,Guanyu Zhou,74.292,999.0,999.0,20.0,15.0,0.0,69.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,16.0,15.0,14.0,3.3333333333333335,10.666666666666666,12.333333333333334,0.0,1
2024,10,Spanish Grand Prix,1.0,Lando Norris,72.386,71.872,71.383,1.0,2.0,19.0,66.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2.0,4.0,2.0,8.0,7.0,8.666666666666666,128.0,0
2024,10,Spanish Grand Prix,2.0,Max Verstappen,72.306,71.653,71.403,2.0,1.0,25.0,66.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1.0,6.0,1.0,12.666666666666666,8.333333333333334,7.333333333333333,178.0,1
2024,10,Spanish Grand Prix,3.0,Lewis Hamilton,72.143,71.792,71.701,3.0,3.0,15.0,66.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,4.0,7.0,6.0,12.333333333333334,4.333333333333333,6.333333333333333,48.0,1
2024,10,Spanish Grand Prix,4.0,George Russell,72.456,71.812,71.703,4.0,4.0,12.0,66.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.0,5.0,7.0,8.0,6.333333333333333,8.333333333333334,68.0,1
2024,10,Spanish Grand Prix,5.0,Charles Leclerc,72.257,72.038,71.731,5.0,5.0,10.0,66.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,19.0,1.0,3.0,0.0,17.333333333333332,11.0,126.0,1
2024,10,Spanish Grand Prix,6.0,Carlos Sainz,72.403,71.874,71.736,6.0,6.0,8.0,66.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,16.0,3.0,5.0,1.3333333333333333,13.666666666666666,10.0,100.0,1
2024,10,Spanish Grand Prix,7.0,Pierre Gasly,72.651,72.079,71.857,7.0,9.0,2.0,66.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9.0,10.0,16.0,4.0,8.333333333333334,12.666666666666666,3.0,1
2024,10,Spanish Grand Prix,8.0,Sergio Perez,72.477,72.054,72.061,11.0,8.0,4.0,66.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,18.0,18.0,8.0,4.0,10.666666666666666,11.666666666666666,95.0,2
2024,10,Spanish Grand Prix,9.0,Esteban Ocon,72.691,72.109,72.125,8.0,10.0,1.0,66.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10.0,17.0,14.0,1.6666666666666667,12.333333333333334,11.333333333333334,2.0,1
2024,10,Spanish Grand Prix,10.0,Oscar Piastri,72.46,72.011,999.0,9.0,7.0,6.0,66.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5.0,2.0,4.0,11.666666666666666,5.666666666666667,8.333333333333334,76.0,0
2024,10,Spanish Grand Prix,11.0,Fernando Alonso,72.505,72.128,999.0,10.0,12.0,0.0,65.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.0,11.0,19.0,4.333333333333333,8.0,9.666666666666666,41.0,0
2024,10,Spanish Grand Prix,12.0,Valtteri Bottas,72.758,72.227,999.0,12.0,16.0,0.0,65.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,13.0,13.0,18.0,0.6666666666666666,13.333333333333334,16.0,0.0,1
2024,10,Spanish Grand Prix,13.0,Nico Hulkenberg,72.708,72.31,999.0,13.0,11.0,0.0,66.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11.0,19.0,11.0,8.333333333333334,10.666666666666666,11.333333333333334,4.0,1
2024,10,Spanish Grand Prix,14.0,Lance Stroll,72.881,72.372,999.0,14.0,14.0,0.0,65.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.0,14.0,9.0,2.0,11.333333333333334,14.333333333333334,17.0,1
2024,10,Spanish Grand Prix,15.0,Guanyu Zhou,72.88,72.738,999.0,15.0,13.0,0.0,65.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,15.0,16.0,15.0,7.666666666666667,8.0,9.0,0.0,1
2024,10,Spanish Grand Prix,16.0,Kevin Magnussen,72.937,999.0,999.0,16.0,17.0,0.0,65.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12.0,20.0,12.0,5.0,10.0,11.666666666666666,1.0,1
2024,10,Spanish Grand Prix,17.0,Yuki Tsunoda,72.985,999.0,999.0,17.0,19.0,0.0,65.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,14.0,8.0,10.0,0.0,15.0,13.666666666666666,18.0,1
2024,10,Spanish Grand Prix,18.0,Daniel Ricciardo,73.075,999.0,999.0,18.0,15.0,0.0,65.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8.0,12.0,13.0,1.3333333333333333,14.333333333333334,9.333333333333334,4.0,2
2024,10,Spanish Grand Prix,19.0,Alexander Albon,73.153,999.0,999.0,20.0,18.0,0.0,65.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,17.0,9.0,20.0,1.3333333333333333,12.666666666666666,11.666666666666666,2.0,3
2024,10,Spanish Grand Prix,20.0,Logan Sargeant,73.509,999.0,999.0,19.0,20.0,0.0,64.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,20.0,15.0,17.0,10.333333333333334,8.666666666666666,7.666666666666667,0.0,2
2024,11,Austrian Grand Prix,1.0,Max Verstappen,65.336,64.469,64.314,1.0,5.0,10.0,71.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.0,6.0,13.333333333333334,8.0,8.333333333333334,203.0,1
2024,11,Austrian Grand Prix,2.0,Lando Norris,65.45,65.103,64.718,2.0,20.0,0.0,64.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,2.0,4.0,6.333333333333333,11.0,10.333333333333334,147.0,0
2024,11,Austrian Grand Prix,3.0,George Russell,65.585,65.016,64.84,3.0,1.0,25.0,71.0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,4.0,3.0,5.0,4.333333333333333,8.666666666666666,8.0,80.0,1
2024,11,Austrian Grand Prix,4.0,Carlos Sainz,65.263,65.016,64.851,4.0,3.0,15.0,71.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,6.0,16.0,3.0,2.6666666666666665,12.666666666666666,11.0,108.0,1
2024,11,Austrian Grand Prix,5.0,Lewis Hamilton,65.541,65.053,64.903,5.0,4.0,12.0,71.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.0,4.0,7.0,11.333333333333334,6.333333333333333,6.0,63.0,1
2024,11,Austrian Grand Prix,6.0,Charles Leclerc,65.509,65.104,65.044,6.0,11.0,0.0,71.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.0,19.0,1.0,6.0,9.666666666666666,10.0,136.0,1
2024,11,Austrian Grand Prix,7.0,Oscar Piastri,65.311,65.07,65.048,7.0,2.0,18.0,71.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,7.0,5.0,2.0,10.333333333333334,6.333333333333333,8.333333333333334,82.0,0
2024,11,Austrian Grand Prix,8.0,Sergio Perez,65.587,65.144,65.202,8.0,7.0,6.0,71.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8.0,18.0,18.0,4.0,8.0,8.333333333333334,99.0,2
2024,11,Austrian Grand Prix,9.0,Nico Hulkenberg,65.596,65.262,65.385,9.0,6.0,8.0,71.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11.0,11.0,19.0,8.333333333333334,10.666666666666666,11.666666666666666,4.0,1
2024,11,Austrian Grand Prix,10.0,Esteban Ocon,65.574,65.274,65.883,10.0,12.0,0.0,71.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10.0,10.0,17.0,3.6666666666666665,10.0,10.666666666666666,3.0,1
